smiles,NCI1,group
CC1C(CCC(O1)OC2CC(OC(C2O)C)OC3C(OC(CC3O)OC4CCC(OC4C)OC5CC(OC(C5O)C)OC6C(OC(CC6O)OC7=C8C(=C(C=C7)O)C(=O)C9=C(C8=O)[C@@H](CC1=C9C(=CC(=C1)C)O)O)C)C)O,0,training
COC1=NC2=C(C(=O)N1)N=C(N2C3C(C(C(C(O3)CO)O)O)O)N,0,training
CC1=C2C=CN=CC2=C(C3=C1N(C4=CC=CC=C43)CC5CO5)C,0,training
CN(C)/C=C/C1=NN=NN1C2=CC=C(C=C2)Cl,0,training
C/C(=C\CO)/CC[C@@H]1[C@]2(CCCC([C@@H]2CC[C@@]1(C)O)(C)C)C,0,training
C1C2=CC(=C3C=CC=NC3=C2OCN1CC4=CC=C(C=C4)Cl)Cl,0,training
CC1=CC(=NC(=N1)N(CCCNC2=C3C=CC(=CC3=NC=C2)Cl)CC4=CC5=C(C=C4)OCO5)N6CCCC6,0,training
CCOC(C(F)(F)F)(NC(=O)C(C(F)(F)F)C(F)(F)F)O,0,training
C1COCCN1CC2=CN=C(N=C2C3=CC=CC=C3O)N,0,training
COC1=CC2=C(C=C1)N=C3N2CCC4=CC(=C(C=C43)OC)OC,0,training
C1=CC(=CC=C1CC2=NNC(=O)N2CCO)Cl,0,training
C1=CC2=CC(=CC3=C2C(=C1)C(=O)N(C3=O)NC4=C(C=C(C=C4)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],0,test
C1=CC=C2C(=C1)C3=C(C2=O)C4=C(C=C(C=C4)[N+](=O)[O-])C(=O)N3CCCN.Cl,1,test
COC1=CC=C(C=C1)C2=COC3=NC=NC(=C23)N,0,training
CC[N+]1=C(C=CC2=C1C=CC(=C2)NC(=O)/C=C/C3=CC=CC=C3)/C=C/C4=CC=C(C=C4)N(CCCl)CCCl.[I-],0,training
C[C@@]12CC[C@]3(CC[C@H]([C@@H]3[C@H]1CC[C@H]4[C@]2(CC[C@@H]5[C@@]4(CCCNC5(C)C)C)C)C(=O)/C=C/C6=CC=CC=N6)CO,0,training
CN(C)CC(CN(C)C)C1=CC=CC=N1.Cl,0,training
COC1=CC=CC(=C1)N=NN2CCCC2,0,training
C1=CC=C(C=C1)C(=O)/C=C/C2=CC=CC=N2,0,training
COC(=O)C1=CC=C(C=C1)/C=C/C2=CC(=O)C=CC2=O,0,training
CC(C)OC(=O)C1=CC(=C(C=C1Cl)F)NC(=O)C(C)(C)C,0,training
COC1=C(C(=C2C(=C1)C=C(N2)C(=O)N3CC(C4=C3C=C(C5=CC=CC=C54)NCCN)CCl)OC)OC.Cl,1,test
C1=CC2=C(NC3=C(C2=O)C4=C(C=C3)NN=C4)N=C1,0,training
C1=CC2=CC(=CC3=C2C(=C1)C(=O)N(C3=O)CCNCCNCCNCCN4C(=O)C5=CC=CC6=CC(=CC(=C65)C4=O)[N+](=O)[O-])[N+](=O)[O-].Cl,1,training
C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=O)N2NC(=O)CNC4=CC=CC=C4[N+](=O)[O-],0,training
CCOC(=O)N1C=C(C2=CC=CC=C21)C3=C(COC3=O)C4=CN(C5=CC=CC=C54)C,1,training
C[C@H]1C2=CC(=O)[C@]3(C(C2C4C([C@@]15CCC(=O)O5)O4)CCC3[C@H](C)[C@H]6C[C@]7(C(O[C@](O6)(O7)C)(C)C)C)C,0,training
CN(C)CCN1C=NC2=C(C1=O)C=CC=N2,0,test
C1=CC(=CC=C1/C=C/C(=O)C2=CC=C(C=C2)NC3=NC(=NC(=N3)NCCO)NCCO)C(F)(F)F,0,training
CC1(CCC(C2=C1C=CC(=C2CC3=C(C=CC4=C3C(CCC4(C)C)(C)C)O)O)(C)C)C,0,test
CC1=C([N+](=O)C2=CC(=C(C=C2N1[O-])Cl)Cl)C(=O)C3=CC=CC=C3,0,test
CC1=C(C(=CC=C1)C)NC(=O)C2=C(NC(=C(C2C3=CC4=C(C=C3)OCO4)C(=O)NC5=C(C=CC=C5C)C)C)C,0,training
CC1=CC2=C(C=C1C)[N+](=NC(=N2)N)[O-],0,training
CCCCC(=O)OC[N+]1=CC=C(C=C1)C2=C(C(=C3N2CCC3)COC(=O)NC(C)C)COC(=O)NC(C)C.[I-],0,training
CCC(CO)NC1=NC2=C(C=C(C=C2)Cl)C3=CC=CC=C31,0,test
CN(CCC(=O)N1CC(C2=C1C=C(C=C2)[N+](=O)[O-])CCl)CCC(=O)N3CC(C4=C3C=C(C=C4)[N+](=O)[O-])CCl.Cl,0,training
CCOC(=O)C(C)(CC1=NC=C(C=C1)O)NC(=O)C2=CC=CC=C2,0,training
CC1=CC=C(C=C1)C(=O)N(CCCN)[C@@H](C2=NC3=C(C=CC(=C3)Cl)C(=O)N2CC4=CC=CC=C4)C(C)C,1,training
CC(=O)OC(C)(C)/C=C/C(=O)[C@@](C)([C@H]1[C@@H](C[C@@]2([C@@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C=C(C(=O)C4(C)C)O)C)C)C)O)O,1,training
C1=CC=C2C=C(C=CC2=C1)C(=O)C(C3C4=CC=CC=C4C(=O)O3)C(=O)C(=O)NC5=CC=CC(=C5)C(F)(F)F,0,training
CCC1(CCC(=O)NC1=O)C2=CC=NC=C2,0,training
CC1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@H](OC([C@H]2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)C(C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]6C[C@H]([C@@H](C(O6)C)O)O[C@H]7C[C@H]([C@H](C(O7)C)O)O[C@H]8C[C@H]([C@@H](C(O8)C)OC)O)C(=C4C(=C3C)O)O)O)O,1,training
C/C(=C(/C(=O)NC1=C(C=C(C=C1)Cl)Cl)\N=O)/O,0,training
CC1=CC2=C(C=C1C)N3C(=N2)C(=C(/C(=C\NC4=CC=C(C=C4)F)/C3=O)C5=CC=CC=C5)C#N,0,training
CCCCCCCCCCN=C(C1=CC=C(C=C1)N(C)C)C2=CC=C(C=C2)N(C)C,0,training
C1=CC=C2C=C(C=CC2=C1)C3=CC(=NO3)C4=NOC(=C4)C5=CC6=CC=CC=C6C=C5,0,valid
CN(C)C1=CC=C(C=C1)C2C(C(=O)N2NC(=O)C3=C(C(=C(C(=C3Cl)Cl)Cl)Cl)C4=NC5=CC=CC=C5N4)Cl,0,valid
CN1C2CCC(C1=O)C3C=CC2C(=O)N3C,0,training
C[C@]12CCC3C([C@]1(CC[C@@H]2C4=COC(=O)C=C4)O)CCC5=C[C@H](CC[C@]35C)OC6C(C(C(C(O6)O)O)O)O,1,training
C1=CC=C2C(=C1)NC3=C(C(=CC(=O)N23)CC(=O)O)C#N,0,training
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)C/C(=N\O)/C4=CC(=C(C=C34)OCC(F)(F)F)O,1,test
CC(C)(C)C1CCC2(CC1)C3=C(C4(CCC(CC4)C(C)(C)C)C5=C2NC6=CC=CC=C65)NC7=CC=CC=C73,0,training
C1CC2C(=O)NC3C=CN(C=C3C(=O)N2C1)CC4=CC=CC=C4,0,training
CN1C2=C(C(=O)N(C1=O)C)N3C4=CC=CC=C4C(=O)N(C3=N2)C,0,training
COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC(=O)C6=CC=C(C=C6)C#N,0,training
C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,0,training
CC1=CC(=CC=C1)N(C)C(=O)[C@@H]2[C@@H](CCN2C3=NC(=CC(=C3C#N)C(F)(F)F)C)O,0,training
C(CCCCC(=N)N)CCCC(=N)N.Cl,0,test
C1=CC=C(C=C1)OC(=O)C2=C(C(=CC(=C2)Br)Br)OC(=O)C(=O)OC3=C(C=C(C=C3Br)Br)C(=O)OC4=CC=CC=C4,0,training
C1=CC=C(C=C1)N=NC2=C(NC3=CC=CC=C32)C4=CC=C(C=C4)Br,0,training
CC1=C(C2=C(N=C(N(C2=O)C)OC)N(C1=O)OC3C(C(C(CO3)OC(=O)C)OC(=O)C)OC(=O)C)O,0,training
C[C@@H]\1C[C@@H](OC(=O)C[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)C)C)CC2=C(NC3=CC=CC=C32)Br)C4=CC=C(C=C4)O)C,1,training
CC12CC(C(C(=O)N1C)C(=O)N)C3=CC=CC=C3O2,0,training
C1CC2=C(C(=O)C1)C(=CC(=O)N2)CC(=O)O,0,training
COC1=CC(=CC(=C1O)OC)C2[C@@H]3C(COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)NC6=CC7=C(C=C6)OCCO7,0,valid
C1=CC=C2C(=C1)C(=C(C(=O)O2)/C(=N\NC3=CC(=CC=C3)Cl)/C(=O)NC4=CC=CC=C4[N+](=O)[O-])O,0,training
CO/C(=N\N=C\C1=CC=C(C=C1)Cl)/C2=CC=NC=C2,0,valid
COC1=C(C2=C(C=C1)C(=O)C(CO2)CNC3=CC(=C(C=C3[N+](=O)[O-])OC)OC)OC,0,training
CN1C(=O)C=C(NC1=O)NNC2=CC=C(C=C2)Br,0,test
CCOC(=O)CN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)[N+](=O)[O-],0,training
C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CCCC(=O)NC3=CC=C(C=C3)CCNN,0,training
COC1=CC(=CC(=C1OC)OC)NC2=C(NN=C2)C3=CC=C(C=C3)Cl,0,training
CN1C2=C(C=C(C=C2)OC)C3=C1C4=C(C=C3)C(=O)C=CC4=O,0,training
C=C1C2=NC3=CC=CC=C3N2C=C(N1C4=CC=C(C=C4)[N+](=O)[O-])C5=CC=CC=C5,0,training
C1=CC2=C(C(=C1)N)C3=C(C2=O)C=CC=C3[N+](=O)[O-],0,training
C1=CC=C(C=C1)CNC2=NC(=NC(=N2)N)Cl,0,training
CCN1C2=C(C=C(C=C2)NC(=O)C3=C(NC(=O)N=C3NCCNCCO)C)C4=CC=CC=C41.Cl,0,training
C1=CC=C(C=C1)N2N=C3C=CC(=C(C3=N2)N=O)NO,0,test
CCC1(C(=O)CC[C@]2(C1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)C)CC,0,training
CC1=CC(=C(C=C1)C2=NN=C(N2N)CCCCCCCCC3=NN=C(N3N)C4=C(C=C(C=C4)C)O)O,0,training
C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,0,training
C[C@@H](/C=C(\C)/C=C)C(=O)C[C@@H](CC1CC(=O)NC(=O)C1)O,0,valid
C[C@@]12CC/C=C(\CC[C@@H]3[C@@H]([C@@H]1O2)OC(=O)C3=C)/COC(=O)/C=C/C4=CN=CC=C4,0,valid
CN(C)CCOC1=C(C=C2C=C(NC2=C1)C(=O)N3CC(C4=C3C=C(C5=CC=CC=C54)N)CCl)OC.Cl,1,training
CC1=NC2=C(C=C1)C(=O)C=C(N2)C3=CC=CC4=CC=CC=C43,1,valid
CC1=C2C=C[N+](=CC2=C(C3=C1NC4=C3C=C(C=C4)OC)C)C.CC(=O)[O-],0,training
C1C[C@H]2COC[C@@H]1N2C3=NC(=NC(=N3)C4=CN=C(C=C4C(F)F)N)N5[C@@H]6CC[C@H]5COC6,1,training
CC(C)N(C(C)C)C(=O)C12C3C4C1C5C2C3C45C#N,0,training
CCCCC(C)C1CCC2(C=CC(=O)C(=C2C1O)C)C,0,training
CCN(CC)CCC(CNC1=C2C=CC(=CC2=NC3=CC(=C(C=C31)OC)OC)[N+](=O)[O-])C4=CC=CC=C4.Cl,1,training
C1=CC2=C(C(=C1)/C=N/NC3=C(C=CC(=C3)Cl)[N+](=O)[O-])N=CC=C2,0,test
CC1=NC(=C(C(=N1)Cl)Cl)Cl,1,training
C1C[C@@H]([C@@H](C=C1)NC(=O)OCC2=CC=CC=C2)C3=CC=CC=C3,0,test
CCOC(=O)C1=C2NC3=CC=CC4=C3C(=CC=C4)N2C=C(C1CC(=O)C)C(=O)C,0,training
CC1=C2C(C(C=C2C(=O)C(C13CC3)(C)O)(C)C)O,1,training
CC[C@](C)(C(=O)NCCC(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NCCC(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)NCCC(=O)NCO)NC(=O)[C@H](C)NC(=O)CCNC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@@](C)(CC)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)C(C)(C)NC(=O)C4CCCN4C(=O)C(C)(C)NC(=O)C,1,training
CCOC(=O)CN1C2=C(C=CC(=C2)NC3=NC4=CC=CC=C4N=C3C5=CC=CC=C5)N=N1,0,training
C1=CC=C2C(=C1)C=CN3C2=C(C4=NC5=CC=CC=C5N=C43)Br,0,training
CN(C)CCN1C2=C3C(=C(C=C2)C(=O)NCCCN(C)CCCNC(=O)C4=C5C6=C(C=C4)N(N=C6C7=C(N5)C=CC(=C7)OC)CCN(C)C)NC8=C(C3=N1)C=C(C=C8)OC,1,training
C1=CC=C(C=C1)NCCN(CCC#N)C(=O)NC2=CC=C(C=C2)NC(=O)N(CCC#N)CCNC3=CC=CC=C3,0,training
C[C@H]1CCC2=C(N1C(=O)OC)C=CC3=C2N=C(N3[C@H]4CCC[C@@H](C4)C(=O)O)CC5=CC=CC=C5,0,training
CCOC(=O)/C(=C\1/CCCN1C)/C(=O)C2=CC=CN2,0,training
C1=CC=C(C=C1)C23C4C(C(=O)N(C4=O)C5=CC=CC=C5)C(O2)(C6=CC=CC=C36)C7=CC=CC=C7,0,training
C[C@@H]1[C@@H]2[C@H](C(=O)O[C@H]3[C@@]24CO[C@@]([C@@H]1O)([C@@H]4[C@@]5([C@@H](C3)C(=CC(=O)[C@H]5O)C)C)O)OC(=O)C(C)(C)CO,0,training
C[C@]12CCC3=NON=C3C1CC[C@@H]4C2CC[C@]5(C4CCC(=O)N5)C,0,training
C1COCCN1C2=C(N3C(=O)/C(=C/C4=CC=CC=C4)/NC3=NC2=O)N,0,training
C1=CC=C2C(=C1)N=C3C4=C(C=CC(=C4)Br)N(C3=N2)C(=O)C5=CC=CO5,0,training
CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=NCCCCCC(=O)OC)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=NCCCCCC(=O)OC)O)O)C(C)C)O)O,0,training
C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,0,training
C1=CC=C(C=C1)C2(C(C2(C3=CC=CC=C3)Br)C(=O)O)Br,0,test
CCN1CCN(CC1)C2=NC3=CC=CC=C3N=C2C(=O)C4=CC=C(C=C4)OC,0,training
C1COCCN1C2=NC3(C(=C(N2)N)C#N)NC4=CC=CC=C4N3,0,training
CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)O)O,0,training
CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)CBr,0,training
CC1CCC/C(=C/CC[C@@](C2C[C@H](C(C1=O)O2)C(=C)C(=O)OC)(C)O)/C,0,training
C1CN(C(N1)CC2=CC=CC=C2)N=O,0,test
C1=CC=C2C(=C1)C3(C(=O)N2)NC4=CC(=CC(=C4N3)C(=O)O)Cl,0,training
C1=CC=C2C(=C1)C(=C(N2)C3=CC=C(C=C3)Br)/C=N\NC4=CC=C(C=C4)C5=NC6=CC=CC=C6N5,1,test
COC1=CC(=CC2=C1OCO2)/C=C/C(=O)/C=C/C3=CC4=C(OCO4)C(=C3)OC,0,training
CC1(C2=CC=CC=C2[N+](=C1/C=C/C=C\3/C(C4=CC=CC=C4N3C)(C)C)C)C.[Cl-],1,valid
CC(C)CCCC(C)[C@H]1CCC([C@]1(C)CCO)C2C[C@H]([C@@H]3CC([C@H](C[C@@]3(C2=O)CO)O)O)O,0,training
CC(=CCNC1=NC(=NC2=C1NC=N2)Cl)C,0,valid
CC1(O[C@H]([C@@H](O1)C(=O)OC)C(=O)OC)C2=CC=CC=C2,0,training
C1[C@@H]([C@H]([C@H]([C@@H]1N2C=CC3=C(N=CN=C32)N)O)O)CCC4=CC5=NC(=C(C=C5C=C4)Br)N,0,training
CC1=C(C(=O)NC(=C1N=NC2=CC=C(C=C2)OC)C3=C(C=C4C(=C3OC)C=CO4)OC)C#N,0,training
CN1CCC2=C3C1CCC[C@H](N3C4=C2C=CC(=C4)Br)O,0,test
CC1=C2C(=CC=C1)OC(=O)C(=C2O)CC(C(C)(C)O)OC(=O)C,0,training
COC1=CN=C2C(=C1C3=CC=CC=C3)C4=C(O2)C=CC(=C4)O,0,training
C[C@]12CC[C@@H](CC1=CCC3C2CC[C@]\4(C3C/C(=C\C5=CC(=C(C=C5)OC)OC)/C4=N\O)C)O,0,training
COC1=NC2=CC=CC=C2C=C1C3=NC4=C(C=NN4C5=CC=C(C=C5)Br)C(=O)N3,1,test
CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)O[C@@H]2[C@H](CCCC2)OC(=O)/C=C/C3=CC(=C(C=C3)OC(=O)C)OC(=O)C)OC(=O)C,0,training
CCOC(=O)NN(C1=CC=C(N1C)N=NC2=CC=C(C=C2)OC)C(=O)OCC,0,training
CCN(CC)CCCNC(=O)C1=CC=CC=C1NC2=C(C=CC=C2Cl)Cl.Cl,0,training
COC1=C(C(=C2C(=C1)C=C(N2)C(=O)N3CC(C4=C3C=C(C5=CC=CC=C54)O)CCl)OC)OC,1,training
CC(C)NC(=O)OCC1=C2CCCN2C(=C1COC(=O)NC(C)C)C3=CC=[N+](C=C3)COC(=O)C4CCCCC4.[I-],0,valid
CN(CCO)C1=NC2=C(CCN(C2)C(=O)OC)C(=O)N1,0,training
CC1=C2C(=CC=C1)N=C3C=CC=C(C3=N2)C(=O)NCCN(C)C.Cl,0,training
CC(C)(C)[C@@H]1NC(=O)CN1C(=O)OCC2=CC=CC=C2,0,valid
C[C@@H]1[C@H](CC[C@]2(C1CCC3=C2CC[C@]4([C@]3(CC[C@@H]4[C@H](C)CCC(=C)C(C)C)C)C)C)O,0,training
C1COC2=C(C1=C(C#N)C#N)C=C(C=C2)F,1,training
CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N,0,training
C1C(O1)C(C2=CC=CC=C2)OC(=O)NC(=O)C3=CC=CC=C3,0,training
COC(=O)C1C(C(C(=C(C(=C1C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)(C(=O)OC)C(=O)OC)C(=O)OC,0,training
CC1=CC(=CC(=C1OC)C)C(=O)C2=C(C(=C(C=C2)OC)N(C(=O)C(Cl)Cl)C(=O)C(Cl)Cl)OC,1,valid
CC[C@@]1(CC(C2=C(C3=C(C=C2[C@@H]1C(=O)OC)C(=O)C4=C(C3=O)C(=CC=C4)O)O)OC5CC(C(C(O5)C)O)N(C)C)O.Cl,0,training
CC1=CC2=CC3=C(C=C(C(=C3)C)N)[N+](=C2C=C1N)C.[Cl-],0,training
CC(C)(C)C1(COC1)COC(=O)C2=CC=C(C=C2)N,0,training
C[C@H]1[C@H]([C@@]23C(=O)C4=C([C@@H]([C@@]2(O3)[C@H]([C@@]1(C(=O)[C@H]5[C@@H](O5)C)O)O)OC)C(=CC=C4)OC)O,1,training
CC(C)C(C(=O)NCC(=O)NC)NC(=O)CNC(=O)C1CCCN1C(=O)C(C)NC(=O)C(C(C)C)NC(=O)OC(C)(C)C,0,training
CC1(OC2=C(C(C3=CC4=C(C=C3O1)OCO4)C5=CC(=C(C(=C5)OC)OC)OC)C(=O)OC2)C,1,training
C[C@]12CCC[C@@]3(C1)CC(C(C3[C@@H](C2)O)(C)C)OC(=O)C4=CC=CC=C4,0,training
CCCCC1CCCCCCC2=C1C=C(N2)/C=C\3/C(=CC(=N3)C4=CC=CN4)OC.Cl,1,training
CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.Cl,0,test
CC1(OC2C(OC(C2O1)N3C=CC(=NC3=O)N)CO)C,0,training
CC(=O)OCCC/C(=C/C1=CC2=CC=CC=C2C3=CC=CC=C31)/[N+](=O)[O-],0,training
C1=CC=C2C(=C1)N=C(O2)C3=CC=C(C=C3)NC=NC4=CC=C(C=C4)Cl,1,training
CN(C)C1=CC=C(C=C1)N=C2C=CC(=[N+](C)C)C=C2.[Cl-],0,training
C[C@@H]1C[C@H]2[C@H](C2(C)C)CC[C@@](/C=C\3/C(=O)C(=C[C@@]3(C1=O)O)C)(C)O,0,training
C1CN(CCN1CC2CN=C(O2)NC(=O)NC3=CC=CC=C3)C4=CC=CC=C4,0,training
C1=CC2C3C(C1C4C2C(=O)N(C4=O)CN=[N+]=[N-])C5C3C(=O)N(C5=O)CN=[N+]=[N-],0,training
C=C1C(C1C(=O)O)C(=O)O,0,training
CC1(OC2=C(O1)C(=CC=C2)OC(=O)C3=C(C=C(C=C3)OCOC)OCOC)C,0,training
COC(=O)C1CC2(CCC1=O)CC3=CC=CC=C3C2=O,0,training
CC(C1=CC(=CC(=C1O)C(C)(C)C)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C)(C)C,0,training
CC1=CC(=NC(=N1)Cl)[C@H](C#N)C2=NC3=CC=CC=C3N2,0,training
COC1=CC=C(C=C1)C2=CN3C=CN=C3C(=N2)C4=CC5=C(C=C4)N=CN5C6CCCCC6,0,training
CCN1C=C(C(=N1)C2=CC(=CC=C2)NC(=O)NC3=CC=C(C=C3)OCC4=CC=CC=C4)C5=C6C=CNC6=NC=C5,0,training
CCOC(=O)C1=C(OCC1=O)NC2=CC=CC3=CC=CC=C32,0,training
CCOC(=O)NC1=NC(=C2C(=C1)NCC(=N2)C3=CC=C(C=C3)OC)N.Cl,1,training
C[C@@H]1[C@H]([C@@H]([C@]2([C@H]([C@@H]1C(=C(C2C(=O)OC)O)C(=O)OC)C(=O)OC)O)C(=O)OC)C,0,training
CN1C(CC(CC1C2=CC=CC=C2)O)C3=CC=CC=C3.Cl,0,training
C1=CC=C2C=C(C=CC2=C1)C(=O)/C=C/C3=CC(=C(C=C3)Cl)Cl,0,training
CCOC(=O)C(C(F)(F)F)(NC1=NOC(=C1)C)NC(=O)C2=CC=CC=C2,0,training
C[C@@]1([C@](N1C2=CC=CC=C2)(C)C(=O)C3=CC=CC=C3)C(=O)C4=CC=CC=C4,0,valid
C1CN(C2(CC3=CC4=C(C=C3C5=CC=CC1=C52)OCO4)C#N)C(=O)C6=CC=CC=C6,0,valid
COC1=C(C=C(C=C1)C2CC(C3=C(O2)C(=CC(=C3)CC=C)OC)O)OC,0,training
CCOC(=O)NC(=O)C1=CN(C(=O)NC1=O)CCCCCOC(=O)NCCCCCCNC(=O)OCCCCCN2C=C(C(=O)NC2=O)C(=O)NC(=O)OCC,0,training
CC1=C(C(=CC=C1)NC(=O)/C=C/C2=CC=CC=C2)C,0,training
C1=CC=C(C=C1)/C(=N\NC(=O)C2=CC=CC=C2NC(=O)C3=CC=CC=C3)/C4=CC=CC=N4,1,training
CC(=O)N1[C@H]([C@@H](C2=CC=CC=C21)CC(=O)OC)C3=C(C4=CC=CC=C4N3)CC(=O)OC,0,training
CN([C@@H]1CCCC[C@H]1[N+]2(CC=CC2)C)C(=O)CC3=CC(=C(C=C3)Cl)Cl.[I-],0,training
C1=CC=C(C=C1)C(C(=O)N)N2C(C3C(O2)C(=O)N(C3=O)C4=CC=CC=C4)C5=C6C=CC=CC6=C(C7=CC=CC=C75)Cl,0,training
CC(=O)OCC1(C2CCC3CC4CC3(C2(CCC1O)C)CCC4(CO)O)C,0,test
CC1(CC(C2=CC3=C(C=C2O1)OCO3)C4=CC(=C(C(=C4)OC)OC)OC)N5CCOCC5,0,training
C1C(CC1(CNC2=C(C(=NC(=N2)N)Cl)N)CO)OCC3=CC=CC=C3,0,training
C1C2=CC=CC=C2CN3N1C4=C(C3=O)C=C(C=C4)[N+](=O)[O-],0,training
C1=CC=C(C=C1)C2=NC=C3C(=C2O)C(=O)NNC3=O,0,training
CC1=CN(C(=O)NC1=O)CC2=NC3CCCCC3N2.Cl,0,training
C#C[C@]1([C@H](O[C@H]([C@@H]1O)N2C=C(C3=C(N=CN=C32)N)I)CO)O,1,training
CC1(CCC2=CC3=C(C=C2O1)OCC4C3OC5=CC6=C(C=C45)OCO6)C,0,test
C1=CC=C(C=C1)/C=C(\C#N)/C(=O)NC2=NN=C(O2)C3=CC=CC=C3,0,training
CN1C(=O)C2=C(N[C@@H]3[C@H](N2)[C@H]([C@@H](CO3)O)O)N=C1OC,0,training
CC12C3=CC=CC=C3OC4=C1C(=C(C(=C(C#N)C#N)N2)C#N)NC(=C4C#N)N,0,training
C[C@@H]1CN2[C@@H]3[C@H](CC[C@@H]4C3=CCC4)[C@@]5([C@]6([C@@H]2[C@@H]1CC6)CCC(=O)O5)C,0,training
C1=CC=C(C=C1)CN2C=NC3=C2C(=O)N(C(=O)N3)N,0,training
CC1C(C(C(C(O1)OC2CC(C3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O,1,test
C1=CC=C2C(=C1)[C@H](C([C@H](N2)CN)O)O,0,training
CC1=NN2C=CC(=CC2=C1Br)OC(=O)C,0,valid
C/C(=C\1/C(=O)OC(=N1)C2=CC=CC=C2)/C3=CC=CC=C3,0,training
CC1=C2C3=C(C=CC(=C3)OCCN(C)C)NC2=NC4=C1N=CC=C4,0,training
C1=CC=C(C=C1)C2=C(C(=C3C(=C2C4=CC=CC=C4)C(=O)N(C3=O)N)N)C#N,0,training
C1CN(CCC1NC(=O)C[C@@H](C(=O)NCC2=CC(=CC=C2)C(F)(F)F)N3[C@@H]([C@@H](C3=O)N4[C@H](COC4=O)C5=CC=CC=C5)/C=C/C6=CC=CC=C6)CC7=CC=CC=C7,0,valid
COC1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)[C@@]4([C@H](O2)[C@@H](OC5=CC(=C(C=C54)OC)OC)O)O,0,training
C[C@@H]1CC[C@H]2C[C@@H](C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](C(=C[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)C)O)OC)C)C)C)OC,1,training
CC1=CC2=C(C3=C1C=CC=N3)N=CC=C2,0,test
C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C=C3)OCCCOC4=CC5=C(C=C4)C(=O)C=C(O5)C6=CC=C(C=C6)Cl)Cl,0,training
COC1=CC=C(C=C1)/C=C(\C#N)/C2=CC(=C(C(=C2)OC)OC)OC,1,test
C1CN2CCC1C(C2)N=C(CCl)N.Cl,0,training
COC(=O)C[C@@H]\1CC=CC(=O)/C1=C(/C=C/C2=CC=CC=C2)\O,0,test
CC[N+](=C1C=C2C(=NC3=C(O2)C=C(C=C3)N(C)C)C=C1C)CC.[Cl-],0,training
C1=CC=C2C(=C1)C(=C(N2)O)C\3=NC4=CC=CC=C4/C3=N\OCC(=O)NCC(=O)O,0,training
CC(C)C1CC(C1)(CNC2=C(C(=NC(=N2)N)Cl)/C=N\O)CO,1,training
COC1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC(=C(C=C3)OC)OC,0,training
